M E_tot E_int S T a b c LL_index
4 14.547565582642585 0.5475655826425849 0.9999999999999998 98.99999999999994 0 1.9999999999999998 0 2
4 14.527403129912427 0.5274031299124265 0.9999999999999998 98.9999999999999 0 2.0000000000000004 0 2
4 14.537147932926459 0.537147932926458 1.0000000000000002 99.00000000000001 0 1.0000000000000009 1.0000000000000007 2
4 14.616725404471913 0.616725404471913 1.0000000000000004 99.00000000000001 1.0000000000000004 0 0 2
4 14.537147932926215 0.5371479329262152 1.0000000000000002 98.99999999999996 1.0000000000000004 0 0 2
4 14.833776897280682 0.8337768972806817 0 98.99999999999997 0 2. 0 2
4 14.7318892366292 0.731889236629201 0 99. 0 2.0000000000000013 0 2
4 14.748138671638088 0.7481386716380884 0 98.99999999999991 0 0.9999999999999992 0.9999999999999997 2
4 14.692994086291346 0.6929940862913463 0 98.99999999999999 0 2.0000000000000013 0 2
4 14.612623194307833 0.6126231943078325 0 98.99999999999996 0 2.0000000000000004 0 2
4 14.656514140243537 0.6565141402435366 0 98.99999999999987 0 0 1.9999999999999998 2
4 14.60467834462356 0.6046783446235594 0 98.9999999999999 0 0.9999999999999993 0.9999999999999994 2
4 14.530653494031936 0.5306534940319355 0 98.99999999999997 0 2.000000000000001 0 2
4 14.748138671639147 0.7481386716391472 0 98.99999999999994 0.9999999999999992 0 0 2
4 14.604678344623233 0.6046783446232327 0 98.99999999999999 1. 0 0 2
4 14.69630287601787 0.6963028760178702 1.0000000000000002 79.99999999999994 0 3.0000000000000013 0 1
4 14.636619772358559 0.6366197723585593 1.0000000000000002 79.99999999999996 0 3.000000000000001 0 1
4 14.656514140244706 0.6565141402447061 1.0000000000000004 79.99999999999994 0 2.000000000000001 1.0000000000000004 2
4 14.656514140243981 0.6565141402439815 1. 79.99999999999994 0.9999999999999997 1.0000000000000002 0 2
4 14.775880347563144 0.7758803475631443 0 79.99999999999996 0 2.000000000000001 1.0000000000000007 2
4 14.736091611790203 0.7360916117902032 0 79.99999999999989 0 2.999999999999999 0 1
4 14.775880347562632 0.7758803475626319 0 80.00000000000003 1.0000000000000002 1.0000000000000009 0 2
4 14.795774715450293 0.7957747154502932 0 62.99999999999992 0 3.9999999999999987 0 1
6 14.377992989837422 0.37799298983742236 2. 143.00000000000003 0 0 0 1
6 14.328257070120998 0.3282570701209986 2. 142.99999999999994 0 0 0 1
6 14.61004365737413 0.61004365737413 1. 143.00000000000003 0 0 0 1
6 14.58655843766237 0.5865584376623703 1.0000000000000002 143.0000000000001 0 0 0 1
6 14.573191387982138 0.5731913879821388 1. 143. 0 0 0 1
6 14.538134157002368 0.5381341570023688 0.9999999999999998 142.99999999999997 0 0 0 1
6 14.487048499445931 0.48704849944593065 1. 142.99999999999997 0 0 0 1
6 14.457107216656045 0.45710721665604487 1. 142.99999999999994 0 0 0 1
6 14.401648959428284 0.4016489594282838 0.9999999999999998 142.9999999999999 0 0 0 1
6 14.340062037593569 0.3400620375935694 1. 143. 0 0 0 1
6 14.707668363391797 0.7076683633917963 0 142.99999999999997 0 0 0 1
6 14.653601396936477 0.6536013969364758 0 143. 0 0 0 1
6 14.595376801291788 0.5953768012917886 0 143.00000000000003 0 0 0 1
6 14.547658659154438 0.5476586591544375 0 142.9999999999999 0 0 0 1
6 14.500822512278344 0.5008225122783432 0 142.99999999999994 0 0 0 1
6 14.451518687172888 0.4515186871728882 0 142.99999999999997 0 0 0 1
6 14.377992989834743 0.3779929898347434 1.9999999999999996 119.99999999999997 0 0.9999999999999999 0 1
6 14.65014893738658 0.6501489373865812 0.9999999999999998 119.99999999999999 0 0.9999999999999999 0 1
6 14.614112812400878 0.6141128124008782 0.9999999999999998 119.99999999999997 0 1. 0 1
6 14.593417702686377 0.5934177026863767 0.9999999999999996 119.99999999999993 0 0.9999999999999998 0 1
6 14.557042300810853 0.5570423008108532 0.9999999999999996 119.9999999999999 0 0 0.9999999999999999 1
6 14.481469032225512 0.4814690322255109 1. 119.99999999999997 0 1.0000000000000002 0 1
6 14.480878163167013 0.4808781631670126 1. 120. 0 1.0000000000000004 0 1
6 14.735065964524763 0.7350659645247629 0 120.00000000000004 0 1.0000000000000002 0 1
6 14.616725404471147 0.6167254044711477 0 119.99999999999997 0 1.0000000000000002 0 1
6 14.543147172162415 0.5431471721624149 0 119.99999999999986 0 0.9999999999999993 0 1
6 14.616725404472131 0.6167254044721305 0.9999999999999998 98.99999999999997 0 2.0000000000000004 0 1
6 14.537147932925953 0.5371479329259531 1.0000000000000002 99.00000000000004 0 2.0000000000000013 0 1
6 14.748138671637252 0.7481386716372513 0 98.99999999999999 0 2. 0 1
6 14.656514140243287 0.6565141402432865 0 98.99999999999991 0 0.9999999999999997 0.9999999999999994 1
6 14.6046783446237 0.6046783446237003 0 98.99999999999996 0 2.0000000000000004 0 1
6 14.656514140245825 0.6565141402458244 0 99.00000000000007 1.0000000000000009 0 0 1
6 14.656514140245157 0.656514140245157 1. 80. 0 3.0000000000000004 0 1
6 14.775880347563703 0.7758803475637023 0 79.99999999999999 0 3.0000000000000013 0 1
8 14.482438421240147 0.482438421240146 1. 142.99999999999997 0 0 0 0
8 14.632419546193717 0.6324195461937168 0 143. 0 0 0 0
8 14.471717871489364 0.4717178714893641 0 142.99999999999997 0 0 0 0
8 14.55704230081299 0.5570423008129902 1. 120.00000000000003 0 1.0000000000000002 0 0
8 14.656514140244155 0.6565141402441553 0 99.00000000000003 0 2.000000000000001 0 0
