M E_int S T a b c
23 0.3727746569554055 0.9999999999999989 440. 0 6.000000000000002 0
23 0.3703419686875614 0.9999999999999998 439.99999999999943 0 5.9999999999999964 0
23 0.36407967030836297 1.0000000000000009 440.00000000000074 0 6.000000000000006 0
23 0.3525592399651483 0.9999999999999993 440.00000000000045 0 6.000000000000007 0
23 0.3410593365727966 0.9999999999999984 440.00000000000017 0 5.999999999999987 0
23 0.3395422335079473 0.9999999999999996 439.9999999999997 0 6.000000000000005 0
23 0.3104645769451842 1.000000000000001 439.9999999999999 0 6.000000000000007 0
23 0.30447871407800825 1.0000000000000007 440.0000000000003 0 6. 0
23 0.29807597722102586 1.0000000000000007 439.99999999999994 0 5.9999999999999964 0
23 0.2892806637409282 1.0000000000000002 439.9999999999995 0 6.000000000000001 0
23 0.2849877141923152 1.000000000000001 440.00000000000034 0 6.000000000000011 0
23 0.2754430096554305 1. 440.00000000000045 0 6.0000000000000036 0
23 0.2747468026395801 1.0000000000000018 440.00000000000097 0 6.000000000000021 0
23 0.2718142874598405 1.000000000000001 439.9999999999997 0 6.000000000000004 0
23 0.2561668748418071 1.000000000000001 440.00000000000085 0 6.000000000000022 0
23 0.2506024341905384 0.9999999999999993 440.0000000000004 0 5.9999999999999964 0
23 0.24488260919577493 0.9999999999999998 439.9999999999997 0 5.999999999999993 0
23 0.23062645071845805 1.0000000000000009 440.0000000000005 0 6.000000000000006 0
23 0.2252647751437819 1.0000000000000002 440.0000000000009 0 6.000000000000004 0
23 0.2213175685024922 1.0000000000000002 440.0000000000011 0 5.999999999999998 0
23 0.20966404466057995 1.000000000000001 439.9999999999999 0 5.999999999999998 0
23 0.20113121192406444 1.0000000000000016 440.00000000000114 0 6.000000000000016 0
23 0.19166605847312335 1.0000000000000009 440.00000000000006 0 6. 0
23 0.1722188842386725 0.9999999999999991 439.9999999999997 0 6.000000000000007 0
23 0.16722533869775916 0.9999999999999998 440.0000000000003 0 5.999999999999993 0
23 0.15160141823950116 1.0000000000000002 440.00000000000017 0 6.000000000000011 0
23 0.14760434449611312 1.000000000000002 440.0000000000007 0 6.000000000000009 0
23 0.126473389732323 1.0000000000000002 439.99999999999955 0 5.999999999999982 0
23 0.08964871934027317 1.0000000000000022 439.9999999999999 0 6.000000000000006 0
23 0.07961853787982212 1.000000000000001 440.0000000000008 0 6.000000000000007 0
23 0 1.0000000000000007 439.9999999999997 0 5.999999999999997 0
23 0.5592922116435313 0 440.00000000000034 0 6. 0
23 0.5081669683254909 0 439.9999999999998 0 5.999999999999992 0
23 0.49715573011925696 0 439.9999999999993 0 5.999999999999998 0
23 0.467117820935931 0 439.9999999999999 0 6.0000000000000115 0
23 0.4395154613324281 0 440.0000000000005 0 6.000000000000007 0
23 0.42398275904524363 0 439.99999999999915 0 6. 0
23 0.40456622956932686 0 440.00000000000136 0 6.000000000000012 0
23 0.39801313942427996 0 440.0000000000003 0 6.00000000000001 0
23 0.39415880347011756 0 440.0000000000006 0 6.0000000000000036 0
23 0.3815438326622301 0 440.0000000000003 0 5.999999999999988 0
23 0.3749264946329935 0 440.00000000000017 0 6.000000000000004 0
23 0.3583297115265996 0 440.00000000000057 0 6.0000000000000036 0
23 0.35209957375300494 0 439.99999999999966 0 5.999999999999995 0
23 0.34327753251016785 0 439.99999999999983 0 5.9999999999999885 0
23 0.34021987613950866 0 440. 0 5.999999999999995 0
23 0.30733102654969857 0 439.9999999999997 0 5.999999999999994 0
23 0.288366161368666 0 440. 0 5.999999999999998 0
23 0.2727068394360928 0 440.0000000000007 0 6.00000000000002 0
23 0.2693413333632324 0 440.00000000000017 0 5.99999999999999 0
23 0.2453469116202939 0 440.00000000000074 0 6.0000000000000115 0
23 0.22520593764685104 0 440.0000000000001 0 5.999999999999997 0
23 0.2064144552849841 0 439.99999999999926 0 5.999999999999987 0
23 0.19601573789173535 0 440. 0 6.000000000000004 0
23 0.1838183052487194 0 439.99999999999955 0 5.999999999999987 0
23 0.15467379660843095 0 439.99999999999955 0 6.000000000000002 0
23 0.10447663300764998 0 439.9999999999987 0 5.999999999999984 0
23 0.29852754012828614 2.000000000000001 398.99999999999983 0 7.0000000000000036 0
23 0.2892737528027211 1.9999999999999996 399.0000000000003 0 7.000000000000009 0
23 0.27796210478373307 2.0000000000000018 399.00000000000045 0 7.000000000000004 0
23 0.25991403613608494 1.9999999999999973 398.9999999999999 0 6.999999999999996 0
23 0.24819277170019385 2. 398.99999999999994 0 7.000000000000006 0
23 0.20891318800464403 2.0000000000000013 399.00000000000006 0 6.999999999999999 0
23 0.17958289986409057 1.9999999999999964 398.99999999999915 0 6.999999999999994 0
23 0.15033121711339864 2. 399.00000000000034 0 7.0000000000000036 0
23 0.07300908413682479 1.9999999999999973 399.0000000000002 0 7.000000000000011 0
23 0 2.0000000000000018 399.0000000000004 0 7.00000000000001 0
23 0.49746684602121916 1.0000000000000007 399.0000000000007 0 7.000000000000004 0
23 0.4704919085759164 1.0000000000000013 399.00000000000085 0 7.000000000000011 0
23 0.4488335848046548 1.0000000000000013 399.0000000000015 0 7.000000000000008 0
23 0.4351903607995258 0.9999999999999989 398.9999999999993 0 6.999999999999988 0
23 0.41060276581132815 0.9999999999999996 399.00000000000045 0 7.000000000000002 0
23 0.4072382596125134 0.9999999999999996 399.00000000000045 0 7.000000000000006 0
23 0.3981325124171617 0.9999999999999978 398.9999999999999 0 6.999999999999996 0
23 0.39713142522296935 0.9999999999999998 398.9999999999993 0 6.999999999999992 0
23 0.38590041119024515 1.0000000000000007 399.00000000000045 0 7.000000000000016 0
23 0.37108023994771994 0.9999999999999993 399.0000000000004 0 7.000000000000006 0
23 0.34846800416949225 0.9999999999999996 398.9999999999999 0 6.999999999999997 0
23 0.33958813544604793 1.000000000000001 399.00000000000114 0 7.0000000000000115 0
23 0.3361484938849651 1.0000000000000004 399. 0 6.999999999999999 0
23 0.30968123894821326 1.0000000000000002 398.99999999999994 0 7.000000000000007 0
23 0.2975771032799343 1. 399.0000000000002 0 7.000000000000018 0
23 0.2854829498950324 0.9999999999999993 398.9999999999996 0 6.999999999999994 0
23 0.27746953835119953 1.000000000000001 399.0000000000001 0 7.000000000000006 0
23 0.27550601075587305 1.0000000000000009 398.9999999999998 0 6.999999999999993 0
23 0.2674333943329274 0.9999999999999998 399.00000000000045 0 6.999999999999991 0
23 0.24720050339881602 1.000000000000002 399.0000000000021 0 7.000000000000023 0
23 0.24152656007521922 1.0000000000000004 398.9999999999998 0 7.000000000000001 0
23 0.22807265029353554 1.0000000000000002 399.00000000000034 0 6.999999999999999 0
23 0.22403708696335914 1.0000000000000007 398.9999999999993 0 7. 0
23 0.19240013802739833 0.9999999999999993 398.9999999999998 0 6.99999999999998 0
23 0.186377793130393 1.0000000000000002 399.00000000000034 0 6.999999999999998 0
23 0.16905700087826575 0.9999999999999996 398.99999999999983 0 6.999999999999995 0
23 0.15290023696546454 1.0000000000000002 399.0000000000004 0 7.000000000000016 0
23 0.1187430789164904 1.0000000000000007 399.00000000000045 0 7.000000000000007 0
23 0.08268414962809971 1. 398.99999999999943 0 6.999999999999996 0
23 0.567885180917233 0 398.99999999999994 0 7.00000000000001 0
23 0.5349967333317324 0 398.99999999999955 0 6.999999999999999 0
23 0.49693524947838386 0 399.0000000000004 0 7.000000000000009 0
23 0.46857762106394873 0 399.00000000000074 0 6.999999999999992 0
23 0.46054784854540853 0 398.9999999999996 0 6.999999999999987 0
23 0.4377346402833821 0 399. 0 7.000000000000003 0
23 0.408834467037503 0 399. 0 6.999999999999994 0
23 0.3985890383657064 0 399.00000000000006 0 7.000000000000008 0
23 0.39575031370630626 0 398.99999999999994 0 6.999999999999996 0
23 0.3920885142291368 0 399.00000000000017 0 6.999999999999995 0
23 0.38171900076718734 0 399.00000000000085 0 7.0000000000000195 0
23 0.3732100961809942 0 399.00000000000045 0 6.999999999999993 0
23 0.342442852769428 0 399.0000000000002 0 7.000000000000008 0
23 0.3382728423839223 0 399.00000000000057 0 7. 0
23 0.32460393783375374 0 399.0000000000003 0 7.000000000000003 0
23 0.3039664955540666 0 399.00000000000136 0 7.000000000000019 0
23 0.2782276034226365 0 399.0000000000001 0 6.999999999999997 0
23 0.2650922340273511 0 399.0000000000001 0 6.999999999999999 0
23 0.25903560754245375 0 399.0000000000007 0 7.000000000000018 0
23 0.22278845335543812 0 398.99999999999926 0 6.9999999999999885 0
23 0.21509747881665248 0 399.0000000000001 0 6.99999999999999 0
23 0.1847734416872296 0 398.99999999999943 0 6.999999999999989 0
23 0.15335014097227437 0 399.0000000000002 0 7.0000000000000115 0
23 0.09185903445298162 0 399.0000000000004 0 7.000000000000018 0
23 0 3.000000000000001 360.00000000000057 0 7.999999999999998 0
23 0.29840028305477573 1.9999999999999991 360.00000000000006 0 7.999999999999995 0
23 0.280334844787983 2.000000000000001 359.99999999999955 0 8. 0
23 0.2543919336080289 2.000000000000001 360.0000000000005 0 8.000000000000009 0
23 0.23546241403138696 1.9999999999999987 360.00000000000006 0 8.000000000000007 0
23 0.16628252743315777 2.000000000000002 359.99999999999955 0 8.000000000000014 0
23 0.12105350834804295 2.0000000000000013 360.0000000000009 0 8.000000000000014 0
23 0.49933770191764176 0.9999999999999998 360. 0 8.000000000000009 0
23 0.4950407365045976 0.9999999999999993 359.9999999999992 0 7.9999999999999964 0
23 0.4661339168832188 0.9999999999999998 359.9999999999994 0 7.999999999999991 0
23 0.4427281018227166 1.0000000000000004 360.00000000000057 0 8.000000000000005 0
23 0.4308041322827367 1.0000000000000002 360. 0 7.999999999999993 0
23 0.40578796338484724 1.0000000000000016 360.00000000000074 0 8.000000000000002 0
23 0.3968459243856884 1. 360.0000000000001 0 7.999999999999992 0
23 0.39030778604731114 0.9999999999999989 359.99999999999983 0 7.999999999999995 0
23 0.38137021163516954 1. 359.99999999999943 0 7.999999999999989 0
23 0.37096698859371446 1.0000000000000002 360.0000000000007 0 8.000000000000012 0
23 0.3634990860383327 0.9999999999999998 359.99999999999955 0 7.999999999999994 0
23 0.33988731297128494 0.9999999999999993 360.00000000000017 0 7.999999999999999 0
23 0.3348186170742249 1.000000000000002 360.00000000000017 0 8.000000000000009 0
23 0.3032515145178239 1.0000000000000004 359.9999999999998 0 8.000000000000004 0
23 0.2965822133105368 0.9999999999999993 359.99999999999994 0 7.999999999999996 0
23 0.2823422885485473 1.0000000000000002 360.0000000000002 0 8. 0
23 0.27170388415026464 0.9999999999999998 360.00000000000074 0 7.999999999999993 0
23 0.25705149974299574 0.9999999999999996 360.0000000000004 0 7.9999999999999885 0
23 0.24321508995776647 0.9999999999999989 359.99999999999955 0 7.999999999999977 0
23 0.22871698549887148 1.0000000000000002 359.99999999999994 0 8.000000000000012 0
23 0.21767975745427962 1.0000000000000004 360.0000000000006 0 7.9999999999999964 0
23 0.20255979866933677 1.0000000000000013 359.9999999999997 0 7.99999999999998 0
23 0.17214939578508373 1.000000000000001 360.0000000000009 0 7.999999999999999 0
23 0.14292266876579912 1.000000000000001 359.9999999999997 0 8.000000000000002 0
23 0.07877361207828641 1.0000000000000013 360.00000000000006 0 7.999999999999998 0
23 0.5613550078368902 0 360.0000000000006 0 8.000000000000004 0
23 0.5011785286270604 0 359.99999999999943 0 8.000000000000009 0
23 0.4964053603983365 0 359.99999999999994 0 8.000000000000007 0
23 0.4636113713855597 0 359.99999999999915 0 7.999999999999983 0
23 0.4394148233202996 0 359.99999999999994 0 8.000000000000004 0
23 0.4000906953409144 0 360.0000000000002 0 8.00000000000001 0
23 0.39871024562145224 0 359.9999999999994 0 7.999999999999997 0
23 0.3810547362201252 0 360.00000000000017 0 7.999999999999991 0
23 0.3626354030822862 0 360.00000000000006 0 8. 0
23 0.35243676415830627 0 360.00000000000097 0 8.000000000000012 0
23 0.3407682023179705 0 359.99999999999915 0 7.999999999999991 0
23 0.30839142466595215 0 359.9999999999993 0 7.99999999999999 0
23 0.26834054433553334 0 360. 0 7.999999999999989 0
23 0.22596826190879032 0 359.99999999999983 0 8.00000000000001 0
23 0.19199554007276087 0 359.9999999999997 0 7.999999999999986 0
23 0.15907404532072406 0 360.00000000000074 0 8.00000000000001 0
23 0.29947525570017103 2. 323.00000000000057 0 8.999999999999995 0
23 0.29009706667089463 2.0000000000000013 322.99999999999983 0 8.999999999999991 0
23 0.24671810579249212 2. 323.0000000000001 0 9.000000000000012 0
23 0.20399553680794064 1.9999999999999991 322.9999999999996 0 9.000000000000002 0
23 0.06820334570369457 2.0000000000000013 323.0000000000004 0 8.999999999999996 0
23 0.49792234316622885 0.9999999999999998 323.0000000000001 0 8.999999999999998 0
23 0.47130043320762943 1.0000000000000002 322.99999999999966 0 8.999999999999988 0
23 0.4455817621858367 1.0000000000000004 322.9999999999995 0 9.000000000000004 0
23 0.4300870836066837 0.9999999999999998 322.99999999999966 0 8.999999999999984 0
23 0.3963953697092529 0.9999999999999993 322.9999999999999 0 9.00000000000001 0
23 0.3917399587837931 0.9999999999999998 322.99999999999994 0 8.99999999999998 0
23 0.3720861805377838 0.9999999999999998 322.99999999999994 0 8.999999999999984 0
23 0.35095152555308184 0.9999999999999998 322.9999999999999 0 9. 0
23 0.3329768595250299 0.9999999999999998 322.9999999999998 0 9.000000000000002 0
23 0.3082712484582344 0.9999999999999998 322.99999999999983 0 9.000000000000004 0
23 0.2955703750353115 0.9999999999999993 322.99999999999966 0 8.999999999999998 0
23 0.27904845557968866 1.0000000000000004 323.0000000000001 0 9.00000000000002 0
23 0.24715327879785867 0.9999999999999991 322.99999999999926 0 8.999999999999993 0
23 0.22109067816741967 1.0000000000000007 323.0000000000001 0 9.00000000000001 0
23 0.1819385725261367 1.000000000000001 323. 0 8.999999999999993 0
23 0.16506310417192513 1.0000000000000013 323.00000000000006 0 9. 0
23 0.5789130942368634 0 323.0000000000002 0 8.999999999999998 0
23 0.533759558491044 0 322.99999999999994 0 9.00000000000001 0
23 0.49560939108384566 0 322.9999999999995 0 9.00000000000001 0
23 0.46858039402282187 0 323.0000000000002 0 8.99999999999998 0
23 0.45240765820834083 0 322.99999999999983 0 8.999999999999995 0
23 0.4199003384297632 0 323.00000000000057 0 9.000000000000025 0
23 0.4048366454500266 0 322.9999999999996 0 8.99999999999999 0
23 0.39703215180041246 0 322.9999999999992 0 9.000000000000005 0
23 0.37429836222841656 0 322.9999999999995 0 9.000000000000004 0
23 0.34215754772159485 0 323.0000000000001 0 9.000000000000005 0
23 0.31923347194360924 0 322.99999999999926 0 8.999999999999996 0
23 0.29356240315693666 0 323.0000000000008 0 9.000000000000009 0
23 0.2675988820440474 0 322.9999999999994 0 8.999999999999993 0
23 0.21090198401604213 0 323.00000000000006 0 9.00000000000001 0
23 0.15314535945012084 0 323.00000000000034 0 8.999999999999998 0
23 0.29795434616532906 2. 288.00000000000045 0 10.00000000000001 0
23 0.2661451757680576 1.9999999999999991 288.00000000000006 0 9.999999999999995 0
23 0.14961092599433184 2.000000000000004 288.0000000000003 0 9.999999999999977 0
23 0.509806867844377 1.0000000000000002 287.99999999999966 0 9.999999999999993 0
23 0.4951330009931106 0.9999999999999991 287.99999999999994 0 10.000000000000004 0
23 0.46281812001400385 0.9999999999999998 288. 0 9.999999999999988 0
23 0.4236269757909482 1. 287.9999999999999 0 9.999999999999993 0
23 0.4066377876206848 0.9999999999999993 287.99999999999994 0 9.999999999999993 0
23 0.39863694748032386 0.9999999999999989 288.00000000000006 0 10.000000000000004 0
23 0.39274442845892116 1. 288.00000000000017 0 9.999999999999998 0
23 0.3652266493914147 1.0000000000000002 287.99999999999966 0 9.999999999999998 0
23 0.3314911272743737 1.0000000000000004 287.99999999999966 0 9.999999999999984 0
23 0.292458041894323 1.000000000000001 288.0000000000001 0 10. 0
23 0.27322366074178134 1.000000000000001 287.9999999999998 0 10.00000000000002 0
23 0.24649366323405125 0.9999999999999989 287.99999999999966 0 9.99999999999998 0
23 0.2343117751747132 0.9999999999999989 287.9999999999994 0 10.000000000000009 0
23 0.1318128655110237 0.9999999999999996 288. 0 10.000000000000002 0
23 0.5646387164185995 0 288.00000000000006 0 10.000000000000023 0
23 0.49432225329032076 0 288.00000000000017 0 9.999999999999996 0
23 0.46065004351148237 0 287.9999999999997 0 10.000000000000025 0
23 0.40213622932680176 0 287.99999999999983 0 9.999999999999993 0
23 0.3835238629084418 0 288.0000000000004 0 10.000000000000012 0
23 0.3557829272493343 0 288.00000000000074 0 10.000000000000018 0
23 0.3453760914398985 0 288.00000000000045 0 9.999999999999998 0
23 0.23930491158563902 0 288.0000000000002 0 10.000000000000014 0
23 0.3030770369348069 2.0000000000000004 254.99999999999986 0 11.00000000000001 0
23 0.22412371205709636 1.9999999999999991 254.99999999999997 0 11.000000000000012 0
23 0.4997293177435823 0.9999999999999991 255.0000000000004 0 10.999999999999986 0
23 0.46343307788840765 1.0000000000000007 255.00000000000026 0 11.000000000000012 0
23 0.44981947261186395 1.0000000000000007 255.00000000000009 0 10.999999999999973 0
23 0.3916874495760369 0.9999999999999993 254.9999999999999 0 11.000000000000012 0
23 0.36299336033257573 1.0000000000000016 255.00000000000057 0 11.000000000000014 0
23 0.33924870840759863 0.9999999999999991 255.00000000000003 0 10.999999999999993 0
23 0.29538745516782366 0.9999999999999993 254.99999999999955 0 10.999999999999991 0
23 0.1989530636475987 1.000000000000001 254.99999999999991 0 10.99999999999998 0
23 0.5937606283522853 0 255.0000000000002 0 11.000000000000012 0
23 0.5276652943846114 0 255.00000000000023 0 10.999999999999995 0
23 0.4914100417501769 0 255.0000000000004 0 10.999999999999998 0
23 0.4669056079003659 0 254.99999999999952 0 10.99999999999998 0
23 0.44069449197186056 0 255. 0 10.999999999999998 0
23 0.3942137577574201 0 255.00000000000017 0 10.99999999999998 0
23 0.3387987273291917 0 254.99999999999997 0 10.999999999999996 0
23 0.3201866606489396 0 254.9999999999998 0 10.999999999999993 0
23 0.19013051442989215 0 254.9999999999996 0 10.999999999999979 0
23 0.27852115041081693 1.9999999999999978 224.00000000000014 0 11.999999999999988 0
23 0.5237798882282582 0.9999999999999998 223.99999999999991 0 12.000000000000002 0
23 0.4905912125484756 0.9999999999999993 223.99999999999983 0 11.99999999999999 0
23 0.42335108092906015 0.9999999999999998 223.9999999999996 0 11.999999999999998 0
23 0.40667245084332954 1.0000000000000007 224. 0 12. 0
23 0.37795880204132093 0.9999999999999998 223.99999999999972 0 11.999999999999991 0
23 0.30009538784397616 0.9999999999999998 223.9999999999999 0 12.00000000000001 0
23 0.2515720997375995 1.0000000000000007 223.99999999999974 0 11.999999999999982 0
23 0.5692002740799892 0 224.00000000000006 0 12.00000000000001 0
23 0.48568101968651234 0 223.9999999999995 0 12.000000000000005 0
23 0.4117453420705037 0 224.00000000000003 0 12.000000000000002 0
23 0.3922533635566166 0 224.0000000000003 0 11.999999999999993 0
23 0.30836270224054785 2.0000000000000013 194.99999999999991 0 12.99999999999999 0
23 0.5039579965355189 1.000000000000001 195.00000000000003 0 12.999999999999995 0
23 0.4636917313743954 1.0000000000000002 194.9999999999999 0 13.000000000000027 0
23 0.3602993285130876 0.9999999999999998 195.00000000000017 0 13.000000000000023 0
23 0.6116625820759927 0 195. 0 12.99999999999999 0
23 0.49292371213085456 0 195.00000000000023 0 12.999999999999991 0
23 0.4557718900255763 0 194.9999999999999 0 13.000000000000005 0
23 0.3432841429057938 0 194.9999999999999 0 12.999999999999996 0
23 0.539762494732124 0.9999999999999993 167.99999999999994 0 13.999999999999995 0
23 0.4481777103565342 0.9999999999999993 167.9999999999998 0 13.999999999999998 0
23 0.39223156703637224 1.0000000000000002 168.00000000000017 0 14.000000000000004 0
23 0.5744498727223111 0 168.00000000000009 0 14.000000000000014 0
23 0.4327025015310901 0 167.99999999999977 0 14.000000000000005 0
23 0.4824384212473082 0.9999999999999993 143.0000000000002 0 15.00000000000002 0
23 0.6324195462018845 0 142.99999999999994 0 14.999999999999977 0
23 0.4717178714981397 0 142.99999999999997 0 14.999999999999968 0
23 0.5570423008216333 1.0000000000000009 120.00000000000026 0 16.00000000000001 0
23 0.6565141402540693 0 98.99999999999997 0 16.999999999999964 0
24 0 3.0000000000000027 783.0000000000015 0 0 0
24 0 3.000000000000001 783.0000000000001 0 0 0
24 0 3.0000000000000013 782.9999999999999 0 0 0
24 0 2.9999999999999973 782.9999999999982 0 0 0
24 0 3.0000000000000027 783.0000000000006 0 0 0
24 0 2.9999999999999982 783.0000000000006 0 0 0
24 0.2984155432602533 2.000000000000003 783.0000000000014 0 0 0
24 0.28678857905275784 2.000000000000002 783.0000000000005 0 0 0
24 0.28031464426698777 2.0000000000000027 783.0000000000011 0 0 0
24 0.27881110064331877 2. 783.000000000001 0 0 0
24 0.27854739478742463 2.000000000000002 783.0000000000001 0 0 0
24 0.2783139098681786 2.0000000000000027 783.0000000000005 0 0 0
24 0.27684283955874583 1.9999999999999991 782.9999999999989 0 0 0
24 0.2578317021047285 2.000000000000001 783.0000000000025 0 0 0
24 0.25757528125834817 2.0000000000000018 783.0000000000022 0 0 0
24 0.2537517761011205 1.9999999999999996 782.9999999999997 0 0 0
24 0.25057848922054415 1.9999999999999973 783.0000000000006 0 0 0
24 0.2486804692068143 2.0000000000000036 782.9999999999985 0 0 0
24 0.2417223502105361 2.000000000000001 783.0000000000006 0 0 0
24 0.23954523635079333 1.9999999999999978 783.0000000000002 0 0 0
24 0.2389101640779501 2.0000000000000004 783.0000000000011 0 0 0
24 0.23784324539367868 1.9999999999999956 783.000000000001 0 0 0
24 0.2360221610640886 1.9999999999999978 782.9999999999994 0 0 0
24 0.23424068165261813 2.0000000000000027 783.0000000000009 0 0 0
24 0.22543848089759266 2.0000000000000013 782.9999999999992 0 0 0
24 0.20483004389966905 1.9999999999999938 782.999999999998 0 0 0
24 0.19982994829613013 2. 783.0000000000016 0 0 0
24 0.19919224328979107 2. 783.0000000000028 0 0 0
24 0.19341868972614948 2.0000000000000013 782.9999999999981 0 0 0
24 0.18995939053659386 1.9999999999999987 782.9999999999999 0 0 0
24 0.18666383916417145 1.9999999999999978 782.999999999998 0 0 0
24 0.18431313738670682 2.0000000000000004 783.0000000000008 0 0 0
24 0.17674581678901627 1.999999999999996 782.9999999999994 0 0 0
24 0.17082321052442187 2.0000000000000004 783.0000000000006 0 0 0
24 0.1693253944048784 2.000000000000002 783.0000000000024 0 0 0
24 0.16765591664917523 2.0000000000000013 783.0000000000014 0 0 0
24 0.1603663989645087 2.0000000000000018 783.0000000000011 0 0 0
24 0.1590660893070549 1.9999999999999982 782.9999999999997 0 0 0
24 0.15650078544972312 2.000000000000001 783.0000000000003 0 0 0
24 0.15487941626951368 1.9999999999999987 782.9999999999993 0 0 0
24 0.1520374711611779 1.9999999999999964 782.9999999999985 0 0 0
24 0.14865399862395046 2.0000000000000027 783. 0 0 0
24 0.1351235385670853 2.0000000000000036 783.0000000000005 0 0 0
24 0.1338565432655093 2.000000000000001 783.0000000000007 0 0 0
24 0.12620118293565183 2.000000000000001 783.0000000000036 0 0 0
24 0.11840680004929359 2.0000000000000004 783.0000000000009 0 0 0
24 0.10824569038487182 1.9999999999999991 782.999999999999 0 0 0
24 0.10468552650960702 2.0000000000000036 783.0000000000006 0 0 0
24 0.09480680358758334 1.9999999999999982 782.9999999999981 0 0 0
24 0.09407789710211528 2.0000000000000004 782.9999999999987 0 0 0
24 0.0911826671074345 1.9999999999999964 782.9999999999984 0 0 0
24 0.08685828725853559 2.0000000000000027 783.000000000002 0 0 0
24 0.07962214979161442 1.999999999999997 783.0000000000001 0 0 0
24 0 1.9999999999999987 783.0000000000018 0 0 0
24 0 1.9999999999999991 782.9999999999999 0 0 0
24 0 2.000000000000004 783.0000000000013 0 0 0
24 0 2.0000000000000036 783.0000000000028 0 0 0
24 0 2.0000000000000036 783.0000000000032 0 0 0
24 0 2.0000000000000027 783.0000000000013 0 0 0
24 0 2.0000000000000027 783. 0 0 0
24 0 2. 783.0000000000019 0 0 0
24 0 1.9999999999999991 782.9999999999987 0 0 0
24 0 2.0000000000000036 783.0000000000015 0 0 0
24 0 2.000000000000002 783.0000000000005 0 0 0
24 0 2.0000000000000013 783.000000000002 0 0 0
24 0 1.9999999999999991 782.9999999999995 0 0 0
24 0 2.000000000000004 783.0000000000025 0 0 0
24 0 2.000000000000001 782.9999999999989 0 0 0
24 0 2.0000000000000027 782.9999999999998 0 0 0
24 0 2.0000000000000004 783. 0 0 0
24 0.49735930188510863 1.0000000000000009 783.0000000000015 0 0 0
24 0.4687073915074955 0.9999999999999991 782.9999999999991 0 0 0
24 0.4453678066154057 0.9999999999999989 783.0000000000006 0 0 0
24 0.4388590361163384 0.9999999999999991 782.9999999999991 0 0 0
24 0.42698317926414003 1.0000000000000004 783.0000000000015 0 0 0
24 0.41929684956082636 1.0000000000000007 782.999999999999 0 0 0
24 0.410378087119779 0.9999999999999998 783.0000000000003 0 0 0
24 0.41020571518311894 1.0000000000000009 783.0000000000011 0 0 0
24 0.40568253072473537 0.9999999999999998 783.0000000000003 0 0 0
24 0.40270005200393344 1.0000000000000007 782.9999999999998 0 0 0
24 0.40132009394700807 1.0000000000000007 783.000000000002 0 0 0
24 0.3990196481781259 0.9999999999999993 782.9999999999981 0 0 0
24 0.3979386678647844 1.0000000000000013 783. 0 0 0
24 0.39788645549374063 1.0000000000000022 783.0000000000016 0 0 0
24 0.39592335999078654 0.9999999999999996 782.9999999999981 0 0 0
24 0.39508187442559534 0.9999999999999989 782.9999999999991 0 0 0
24 0.3895314430881613 0.9999999999999998 783.0000000000003 0 0 0
24 0.3887420053334618 1.0000000000000016 783.0000000000009 0 0 0
24 0.384877108253493 1.0000000000000007 783.0000000000003 0 0 0
24 0.37665744510981036 0.9999999999999984 782.9999999999999 0 0 0
24 0.37319367331579023 0.9999999999999984 782.9999999999982 0 0 0
24 0.3673663884506241 1.0000000000000016 783.0000000000023 0 0 0
24 0.35631528856780187 0.9999999999999998 783.0000000000013 0 0 0
24 0.3534652168731529 1.0000000000000029 783.0000000000017 0 0 0
24 0.35162361603516523 0.9999999999999987 782.9999999999989 0 0 0
24 0.351158815751839 1.0000000000000002 782.9999999999995 0 0 0
24 0.3505976414661895 0.9999999999999976 782.9999999999984 0 0 0
24 0.34851339825408184 1.000000000000001 782.9999999999999 0 0 0
24 0.34239660173932013 1.0000000000000018 783.0000000000033 0 0 0
24 0.3420036868774401 1.0000000000000024 783.000000000002 0 0 0
24 0.34198248191595443 0.9999999999999973 782.9999999999962 0 0 0
24 0.3346693304911872 1.0000000000000002 783.0000000000009 0 0 0
24 0.32705194047327146 1.0000000000000002 783.0000000000002 0 0 0
24 0.32388165960114657 0.9999999999999993 783.0000000000009 0 0 0
24 0.3194656400827505 0.9999999999999989 782.9999999999982 0 0 0
24 0.31752895264455266 0.9999999999999998 782.9999999999993 0 0 0
24 0.3092128832269498 1.000000000000002 783.0000000000008 0 0 0
24 0.30802715449427615 0.9999999999999998 783.0000000000019 0 0 0
24 0.2984138204750578 0.9999999999999993 783.0000000000006 0 0 0
24 0.29409272834441424 0.9999999999999989 782.9999999999994 0 0 0
24 0.2898638651802716 1. 783.0000000000022 0 0 0
24 0.2876775287352616 1.0000000000000002 782.9999999999982 0 0 0
24 0.2867485944035932 1.000000000000002 783.0000000000023 0 0 0
24 0.28319860312085615 1. 782.9999999999999 0 0 0
24 0.280191184525538 0.9999999999999991 783.0000000000009 0 0 0
24 0.278604960189015 1.000000000000001 782.9999999999993 0 0 0
24 0.2785190083457137 0.9999999999999971 782.9999999999972 0 0 0
24 0.2781435302642258 1.0000000000000016 783.000000000003 0 0 0
24 0.2769659761585404 1.000000000000001 782.9999999999989 0 0 0
24 0.27672190390181495 1.0000000000000009 782.9999999999997 0 0 0
24 0.2757297564845627 0.9999999999999973 782.9999999999986 0 0 0
24 0.27496808152693014 1. 783.0000000000006 0 0 0
